"NAICS_Code","SIC4","NAICS_Description","SIC_Description","Establishments","Employees","Annual_Payroll","Est_weight","Emp_weight","Pay_weight"
"484220","4212","Specialized freight (except used goods) trucking, local","Local trucking, without storage",62242,479494,13551203466,0.93,0.86,0.87
"484220","4214","Specialized freight (except used goods) trucking, local","Local trucking with storage",4377,75445,2022974850,0.07,0.14,0.13
"484230","4213","Specialized freight (except used goods) trucking, long~distance","Trucking, except local",47198,844512,27396039837,1,1,1
"485111","4111","Mixed mode transit systems","Local and suburban transit",1517,190064,7060821631,1,1,1
"485112","4111","Commuter rail systems","Local and suburban transit",1517,190064,7060821631,1,1,1
"485113","4111","Bus & motor vehicle transit systems","Local and suburban transit",1517,190064,7060821631,1,1,1
"485119","4111","Other urban transit systems","Local and suburban transit",1517,190064,7060821631,1,1,1
"485210","4131","Interurban & rural bus transportation","Intercity & rural bus transportation",608,29514,770019930,1,1,1
"485310","4121","Taxi service","Taxicabs",3245,30557,486377965,1,1,1
"485320","4119","Limousine service","Local passenger transportation, nec",9754,172005,3326386424,1,1,1
"485410","4119","School & employee bus transportation","Local passenger transportation, nec",9754,172005,3326386424,0.69,0.55,0.63
"485410","4151","School & employee bus transportation","School buses",4407,138192,1986589448,0.31,0.45,0.37
"485510","4141","Charter bus industry","Local bus charter service",568,11656,216240052,0.35,0.36,0.36
"485510","4142","Charter bus industry","Bus charter service, except local",1069,20612,384244825,0.65,0.64,0.64
"485991","4119","Special needs transportation","Local passenger transportation, nec",9754,172005,3326386424,1,1,1
"485999","4111","All other transit & ground passenger transportation","Local and suburban transit",1517,190064,7060821631,0.13,0.52,0.68
"485999","4119","All other transit & ground passenger transportation","Local passenger transportation, nec",9754,172005,3326386424,0.87,0.48,0.32
"486110","4612","Pipeline transportation of crude oil","Crude petroleum pipelines",569,8745,542674271,1,1,1
"486210","4922","Pipeline transportation of natural gas","Natural gas transmission",1387,28353,1780949855,0.53,0.42,0.45
"486210","4923","Pipeline transportation of natural gas","Gas transmission and distribution",1216,39201,2187477468,0.47,0.58,0.55
"486910","4613","Pipeline transportation of refined petroleum products","Refined petroleum pipelines",398,5194,289102517,1,1,1
"486990","4619","All other pipeline transportation","Pipelines, nec",29,336,16698878,1,1,1
"487110","4119","Scenic & sightseeing transportation, land","Local passenger transportation, nec",9754,172005,3326386424,0.21,0.21,0.24
"487110","4789","Scenic & sightseeing transportation, land","Transportation services, nec",1569,24121,627883279,0.03,0.03,0.05
"487110","7999","Scenic & sightseeing transportation, land","Amusement and recreation, nec",34146,607282,9878938260,0.75,0.76,0.71
"487210","4489","Scenic & sightseeing transportation, water","Water passenger transportation, nec",645,11137,218955851,0.02,0.02,0.02
"487210","7999","Scenic & sightseeing transportation, water","Amusement and recreation, nec",34146,607282,9878938260,0.98,0.98,0.98
"487990","4522","Scenic & sightseeing transportation, other","Air transportation, nonscheduled",2755,45278,1578071884,0.07,0.07,0.14
"487990","7999","Scenic & sightseeing transportation, other","Amusement and recreation, nec",34146,607282,9878938260,0.93,0.93,0.86
"488111","4581","Air traffic control","Airports, flying fields, & services",5597,140066,3779237442,1,1,1
"488119","4581","Other airport operations","Airports, flying fields, & services",5597,140066,3779237442,0.66,0.82,0.77
"488119","4959","Other airport operations","Sanitary services, nec",2899,31648,1131858536,0.34,0.18,0.23
"488190","4581","Other support activities for air transportation","Airports, flying fields, & services",5597,140066,3779237442,1,1,1
"488210","4789","Support activities for rail transportation","Transportation services, nec",1569,24121,627883279,1,1,1
"488310","4491","Port & harbor operations","Marine cargo handling",1153,61459,2443587607,1,1,1
"488320","4491","Marine cargo handling","Marine cargo handling",1153,61459,2443587607,1,1,1
"488330","4492","Navigational services to shipping","Towing and tugboat service",845,18627,695099913,0.31,0.47,0.48
"488330","4499","Navigational services to shipping","Water transportation services, nec",1923,20831,754223787,0.69,0.53,0.52
"488390","4499","Other support activities for water transportation","Water transportation services, nec",1923,20831,754223787,0.05,0.09,0.12
"488390","4785","Other support activities for water transportation","Inspection & fixed facilities",540,20449,675239341,0.01,0.09,0.1
"488390","7699","Other support activities for water transportation","Repair services, nec",35470,180902,5128596872,0.94,0.81,0.78
"488410","7549","Motor vehicle towing","Automotive services, nec",15278,106715,1997356822,1,1,1
"488490","4173","Other support activities for road transportation","Bus terminal and service facilities",175,2035,43118802,0.07,0.04,0.03
"488490","4231","Other support activities for road transportation","Trucking terminal facilities",316,5259,163504585,0.12,0.1,0.11
"488490","4785","Other support activities for road transportation","Inspection & fixed facilities",540,20449,675239341,0.21,0.39,0.45
"488490","4789","Other support activities for road transportation","Transportation services, nec",1569,24121,627883279,0.6,0.47,0.42
"488510","4731","Freight transportation arrangement","Freight transportation arrangement",17192,174149,6326418183,1,1,1
"488991","4783","Packing & crating","Packing and crating",1043,14049,312939129,1,1,1
"488999","4729","All other support activities for transportation","Passenger transport arrangement, nec",1261,12292,320785931,0.45,0.34,0.34
"488999","4789","All other support activities for transportation","Transportation services, nec",1569,24121,627883279,0.55,0.66,0.66
"492110","4215","Couriers","Courier services, except by air",7446,108802,2091063025,0.65,0.19,0.13
"492110","4513","Couriers","Air courier services",4058,468665,13984242905,0.35,0.81,0.87
"492210","4215","Local messengers & local delivery","Courier services, except by air",7446,108802,2091063025,1,1,1
"493110","4225","General warehousing & storage","General warehousing and storage",9195,95933,2440450308,0.82,0.77,0.74
"493110","4226","General warehousing & storage","Special warehousing and storage, nec",1975,28298,869795723,0.18,0.23,0.26
"493120","4222","Refrigerated warehousing & storage","Refrigerated warehousing and storage",1042,25182,748459636,0.35,0.47,0.46
"493120","4226","Refrigerated warehousing & storage","Special warehousing and storage, nec",1975,28298,869795723,0.65,0.53,0.54
"493130","4221","Farm product warehousing & storage","Farm product warehousing and storage",701,7720,180407090,1,1,1
"493190","4226","Other warehousing & storage","Special warehousing and storage, nec",1975,28298,869795723,1,1,1
"511110","2711","Newspaper publishers","Newspapers",9879,439109,13678949656,1,1,1
"511120","2721","Periodical publishers","Periodicals",6309,133848,6710912909,1,1,1
"511130","2731","Book publishers","Book publishing",3403,86457,3532133048,1,1,1
"511140","2741","Database & directory publishers","Miscellaneous publishing",5845,87800,3406002478,0.57,0.45,0.51
"511140","7331","Database & directory publishers","Direct mail advertising services",4368,109037,3241745276,0.43,0.55,0.49
"511191","2771","Greeting card publishers","Greeting cards",182,27947,879967568,1,1,1
"511199","2741","All other publishers","Miscellaneous publishing",5845,87800,3406002478,1,1,1
"511210","7372","Software publishers","Prepackaged software",11173,223116,17818941873,1,1,1
"512110","7812","Motion picture & video production","Motion picture & video production",14433,172715,9987654463,1,1,1
"512120","7822","Motion picture & video distribution","Motion picture and tape distribution",1337,18606,810770276,1,1,1
"512131","7832","Motion picture theaters (except drive~ins)","Motion picture theaters, ex drive-in",5559,126378,1165394192,1,1,1
"512132","7833","Drive~in motion picture theaters","Drive-in motion picture theaters",359,4108,48126450,1,1,1
"512191","7819","Teleproduction & other postproduction services","Services allied to motion pictures",4052,63437,2835688320,1,1,1
"512199","7819","Other motion picture & video industries","Services allied to motion pictures",4052,63437,2835688320,0.95,0.98,0.96
"512199","7829","Other motion picture & video industries","Motion picture distribution services",194,1589,126096689,0.05,0.02,0.04
"512210","8999","Record production","Services, nec",11719,61588,3382802393,1,1,1
"512220","8999","Integrated record production/distribution","Services, nec",11719,61588,3382802393,1,1,1
"512230","2731","Music publishers","Book publishing",3403,86457,3532133048,0.16,0.37,0.34
"512230","2741","Music publishers","Miscellaneous publishing",5845,87800,3406002478,0.28,0.37,0.33
"512230","8999","Music publishers","Services, nec",11719,61588,3382802393,0.56,0.26,0.33
"512240","7389","Sound recording studios","Business services, nec",101469,1008027,25032205298,1,1,1
"512290","7389","Other sound recording industries","Business services, nec",101469,1008027,25032205298,0.93,0.9,0.88
"512290","7922","Other sound recording industries","Theatrical producers and services",7797,111391,3459079070,0.07,0.1,0.12
"513111","4832","Radio networks","Radio broadcasting stations",6590,113243,3555013180,1,1,1
"513112","4832","Radio stations","Radio broadcasting stations",6590,113243,3555013180,1,1,1
"513120","4833","Television broadcasting","Television broadcasting stations",2064,128794,6633497808,1,1,1
"513210","4841","Cable networks","Cable and other pay TV services",5325,175274,6571646361,1,1,1
"513220","4841","Cable & other program distribution","Cable and other pay TV services",5325,175274,6571646361,1,1,1
"513310","4813","Wired telecommunications carriers","Telephone communications, exc. radio",22300,820261,43090220544,0.97,0.99,0.99
"513310","4822","Wired telecommunications carriers","Telegraph & other communications",595,8980,512517429,0.03,0.01,0.01
"513321","4812","Paging","Radiotelephone communications",6183,149623,6330649071,1,1,1
"513322","4812","Cellular & other wireless telecommunications","Radiotelephone communications",6183,149623,6330649071,0.83,0.87,0.84
"513322","4899","Cellular & other wireless telecommunications","Communication services, nec",1243,22710,1205122186,0.17,0.13,0.16
"513330","4812","Telecommunications resellers","Radiotelephone communications",6183,149623,6330649071,0.22,0.15,0.13
"513330","4813","Telecommunications resellers","Telephone communications, exc. radio",22300,820261,43090220544,0.78,0.85,0.87
"513340","4899","Satellite telecommunications","Communication services, nec",1243,22710,1205122186,1,1,1
"513390","4899","Other telecommunications","Communication services, nec",1243,22710,1205122186,1,1,1
"514110","7383","News syndicates","News syndicates",655,11835,742365630,1,1,1
"514120","8231","Libraries & archives","Libraries",6102,138673,2674236183,1,1,1
"514191","7375","Online information services","Information retrieval services",4553,81411,4034058145,1,1,1
"514199","8999","All other information services","Services, nec",11719,61588,3382802393,1,1,1
"514210","7374","Data processing services","Data processing and preparation",8093,248071,10998237852,1,1,1
"521110","6011","Monetary authoritiesmcentral bank","Federal reserve banks",71,23759,1089449129,1,1,1
"522110","6021","Commercial banking","National commercial banks",28377,875403,31177072160,0.49,0.56,0.54
"522110","6022","Commercial banking","State commercial banks",24025,581160,21335067006,0.41,0.37,0.37
"522110","6081","Commercial banking","Foreign bank & branches & agencies",561,28787,2881978205,0.01,0.02,0.05
"522110","6099","Commercial banking","Functions related to deposit banking",4936,68342,2790335260,0.09,0.04,0.05
"522120","6035","Savings institutions","Federal savings institutions",8299,145718,4940713731,0.25,0.33,0.32
"522120","6036","Savings institutions","Savings institutions, except federal",6193,116391,4050389263,0.19,0.26,0.26
"522120","6141","Savings institutions","Personal credit institutions",18217,177970,6646675046,0.56,0.4,0.43
"522130","6061","Credit unions","Federal credit unions",7962,104698,2627285718,0.61,0.61,0.62
"522130","6062","Credit unions","State credit unions",5072,66780,1598861292,0.39,0.39,0.38
"522190","6022","Other depository credit intermediation","State commercial banks",24025,581160,21335067006,1,1,1
"522210","6021","Credit card issuing","National commercial banks",28377,875403,31177072160,0.39,0.51,0.5
"522210","6022","Credit card issuing","State commercial banks",24025,581160,21335067006,0.33,0.34,0.34
"522210","6141","Credit card issuing","Personal credit institutions",18217,177970,6646675046,0.25,0.1,0.11
"522210","6153","Credit card issuing","Short-term business credit",2093,69706,3057063997,0.03,0.04,0.05
"522220","6141","Sales financing","Personal credit institutions",18217,177970,6646675046,0.74,0.61,0.55
"522220","6153","Sales financing","Short-term business credit",2093,69706,3057063997,0.08,0.24,0.25
"522220","6159","Sales financing","Misc. business credit institutions",4340,43998,2413382316,0.18,0.15,0.2
